SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Condo/Co-op,60 N Market St #111,Asheville,NC,28801,675000,2,2.0,,1212,,2008,,557,,,,,http://www.redfin.com/NC/Asheville/60-N-Market-St-28801/unit-111/home/111042997,,,N,Y,35.5979819,-82.5510846
PAST SALE,June-12-2017,Vacant Land,35 & 39 Powder Rdg,Asheville,NC,28803,48000,0,,Merrills Park,,64033,,304,,36,Sold,,,http://www.redfin.com/NC/Asheville/35-E-Walnut-St-28801/home/113811081,NCMMLS,3275473,N,Y,35.5971561,-82.5511525
PAST SALE,June-26-2015,Condo/Co-op,59C College St,Asheville,NC,28801,243000,1,1.0,Asheville,569,,1928,1021,427,155,Sold,,,http://www.redfin.com/NC/Asheville/59-College-St-28801/home/102031635,NCMMLS,NCM583586,N,Y,35.595092,-82.552837
PAST SALE,December-31-2012,Single Family Residential,,,NC,28801,90500,2,1.0,,862,7405,1915,1928,105,,Sold,,,http://www.redfin.com/NC/Asheville/Undisclosed-address-28801/home/145028577,CMLS,NCM527783,N,Y,35.5927461,-82.5564559
PAST SALE,July-28-2016,Condo/Co-op,60 N market St #302,Asheville,NC,28801,502000,1,1.5,Asheville,1038,,2008,623,484,301,Sold,,,http://www.redfin.com/NC/Asheville/60-N-Market-St-28801/unit-302/home/110906318,CMLS,3182603,N,Y,35.5979819,-82.5510846
PAST SALE,May-24-2013,Condo/Co-op,21 Battery Park Unit 501,Asheville,NC,28801,730000,2,2.0,Asheville,2025,435,2004,1784,360,592,Sold,,,http://www.redfin.com/NC/Asheville/21-Battery-Park-Ave-28801/unit-501/home/111292449,CMLS,NCM519045,N,Y,35.5954708,-82.5553567
PAST SALE,June-26-2015,Condo/Co-op,59 COLLEGE STREET #203,Asheville,NC,28801,243000,1,1.0,Asheville,569,,1928,1021,427,155,Sold,,,http://www.redfin.com/NC/Asheville/59-College-St-28801/home/65493513,CMLS,NCM583586,N,Y,35.595092,-82.552837
PAST SALE,October-18-2016,Condo/Co-op,53-C College St,Asheville,NC,28801,923300,3,3.0,Asheville,1617,,1928,541,571,395,Sold,,,http://www.redfin.com/NC/Asheville/53-College-St-28801/home/102030173,NCMMLS,NCM575651,N,Y,35.5951204,-82.5532102
PAST SALE,June-6-2016,Single Family Residential,101 Courtland,Asheville,NC,28801,499000,3,3.0,Montford/arborvale Park,1984,,2013,675,252,,Sold,,,http://www.redfin.com/NC/Mooresville/0-N-Carolina-150-28117/home/44465637,NCMMLS,3170144,N,Y,35.5955799,-82.5566367
PAST SALE,November-9-2013,Condo/Co-op,53 College St. Unit A,Asheville,NC,28801,310000,1,1.0,Asheville,853,,1928,1615,363,214,Sold,,,http://www.redfin.com/NC/Asheville/53-College-St-28801/unit-A/home/111292156,CMLS,NCM545939,N,Y,35.5951204,-82.5532102
