SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,July-24-2015,Single Family Residential,208 Pearson,Asheville,NC,28801,630000,3,2.5,Asheville,2256,15681,1910,992,279,,Sold,,,http://www.redfin.com/NC/Asheville/208-Pearson-Dr-28801/home/102033551,CMLS,NCM587047,N,Y,35.60425,-82.569488
PAST SALE,March-17-2016,Single Family Residential,149 Flint St,Asheville,NC,28801,340000,3,2.5,Asheville,1832,6969,1924,755,186,,Sold,,,http://www.redfin.com/NC/Asheville/149-Flint-St-28801/home/102026849,CMLS,NCM594255,N,Y,35.6015479,-82.5590388
PAST SALE,April-18-2016,Single Family Residential,26 Sylvan Ave,Asheville,NC,28801,425500,3,2.5,Asheville,1753,5227,2007,723,243,,Sold,,,http://www.redfin.com/NC/Asheville/26-Sylvan-Ave-28801/home/102031260,CMLS,NCM590821,N,Y,35.6030333,-82.574603
PAST SALE,September-25-2015,Single Family Residential,162 Flint,Asheville,NC,28801,560000,3,2.5,Asheville,2434,13503,1905,929,230,,Sold,,,http://www.redfin.com/NC/Asheville/162-Flint-St-28801/home/102040212,CMLS,NCM592537,N,Y,35.6016012,-82.5598152
PAST SALE,September-30-2015,Condo/Co-op,117 Flint St,Asheville,NC,28801,250000,1,1.0,Montford,720,,1927,924,347,1324,Sold,,,http://www.redfin.com/NC/Asheville/117-Flint-St-28801/unit-1/home/102042097,NCMMLS,NCM592645,N,Y,35.6005436,-82.5581884
PAST SALE,May-20-2015,Single Family Residential,286 Cumberland Ave,Asheville,NC,28804,400000,4,2.0,Asheville,1949,13068,1958,1057,205,,Sold,,,http://www.redfin.com/NC/Asheville/286-Cumberland-Ave-28801/home/102047398,CMLS,NCM582041,N,Y,35.6058426,-82.5657907
PAST SALE,July-1-2015,Single Family Residential,41 Gray St,Asheville,NC,28801,425000,3,3.0,Asheville,2200,3920,2013,1015,193,,Sold,,,http://www.redfin.com/NC/Asheville/41-Gray-St-28801/home/102048621,CMLS,NCM584369,N,Y,35.6018291,-82.5676318
PAST SALE,October-6-2016,Single Family Residential,60 Elizabeth Pl,Asheville,NC,28801,291450,2,1.0,Asheville,1100,3049,1925,552,265,,Sold,,,http://www.redfin.com/NC/Asheville/60-Elizabeth-Pl-28801/home/102050374,CMLS,3200516,N,Y,35.6025165,-82.558125
PAST SALE,June-4-2015,Multi-Family (2-4 Unit),141 Courtland Ave,Asheville,NC,28801,775000,,,Asheville,,114562,2004,1042,,,Sold,,,http://www.redfin.com/NC/Asheville/141-Courtland-Ave-28801/home/102061773,CMLS,NCM570379,N,Y,35.5978184,-82.5675368
PAST SALE,April-29-2016,Single Family Residential,34 Cumberland #6,Asheville,NC,28801,665000,4,3.0,Montford,3477,,1907,712,191,,Sold,,,http://www.redfin.com/NC/Asheville/34-Cumberland-Cir-28801/home/102249399,NCMMLS,3134654,N,Y,35.6058373,-82.5644208
PAST SALE,February-29-2016,Single Family Residential,308 Westover Dr,Asheville,NC,28801,485000,3,3.0,Asheville,2295,8276,2000,772,211,,Sold,,,http://www.redfin.com/NC/Asheville/308-Westover-Dr-28801/home/103990357,CMLS,3141903,N,Y,35.6057566,-82.5748139
PAST SALE,October-5-2016,Single Family Residential,61 Hill St,Asheville,NC,28801,270000,3,2.0,Asheville,1307,6098,1910,553,207,,Sold,,,http://www.redfin.com/NC/Asheville/61-Hill-St-28801/home/105596134,CMLS,3179687,N,Y,35.5958409,-82.5621814
PAST SALE,August-10-2016,Single Family Residential,24 Melbourne Pl,Asheville,NC,28801,320000,3,1.5,Asheville,1323,14810,1954,609,242,,Sold,,,http://www.redfin.com/NC/Asheville/24-Melbourne-Pl-28801/home/108257154,CMLS,3193028,N,Y,35.6088685,-82.5729128
PAST SALE,August-29-2016,Single Family Residential,80 Flint St,Asheville,NC,28801,615000,4,3.5,Asheville,2278,5227,2001,590,270,,Sold,,,http://www.redfin.com/NC/Asheville/80-Flint-St-28801/home/108323125,CMLS,3197228,N,Y,35.5994242,-82.557775
PAST SALE,December-5-2016,Single Family Residential,14 Watauga St,Asheville,NC,28801,630000,4,3.0,Asheville,2318,8712,1915,492,272,,Sold,,,http://www.redfin.com/NC/Asheville/14-Watauga-St-28801/home/109310754,CMLS,3223481,N,Y,35.605487,-82.5678179
PAST SALE,December-16-2016,Single Family Residential,28 Blake St,Asheville,NC,28801,525000,3,2.0,Asheville,2162,7840,1912,481,243,,Sold,,,http://www.redfin.com/NC/Asheville/28-Blake-St-28801/home/109471707,CMLS,3226264,N,Y,35.6000683,-82.5609659
PAST SALE,February-17-2017,Single Family Residential,79 Houston St,Asheville,NC,28801,320000,2,2.0,Asheville,1313,8712,1927,418,244,,Sold,,,http://www.redfin.com/NC/Asheville/79-Houston-St-28801/home/109505698,CMLS,3228222,N,Y,35.5972735,-82.5661108
PAST SALE,January-30-2017,Condo/Co-op,149 Courtland Ave #6,Asheville,NC,28801,355000,3,2.5,Asheville,1632,,2004,436,218,199,Sold,,,http://www.redfin.com/NC/Asheville/149-Courtland-Ave-28801/unit-6/home/111713518,CMLS,3234861,N,Y,35.5976962,-82.5681388
PAST SALE,February-3-2017,Vacant Land,99999 Cumberland,Asheville,NC,28801,225000,0,,Asheville,,6098,,432,,,Sold,,,http://www.redfin.com/NC/Asheville/99999-Cumberland-Ave-28801/home/112861902,NCMMLS,3240323,N,Y,35.6024986,-82.5634485
PAST SALE,March-11-2016,Single Family Residential,163 Tacoma,Asheville,NC,28801,470000,3,3.0,Montford,2162,,1925,761,217,,Sold,,,http://www.redfin.com/NC/Asheville/163-Tacoma-Cir-28801/home/102026565,NCMMLS,NCM584977,N,Y,35.6033975,-82.5734403
PAST SALE,April-11-2016,Single Family Residential,17 Westover Dr,Asheville,NC,28801,493000,3,3.0,Asheville,2497,4791,2009,730,197,,Sold,,,http://www.redfin.com/NC/Asheville/17-Westover-Dr-28801/home/102546415,CMLS,3138569,N,Y,35.6045831,-82.5723214
PAST SALE,May-31-2016,Single Family Residential,254 Flint St,Asheville,NC,28801,542000,3,3.5,Asheville,2270,5227,2009,680,239,,Sold,,,http://www.redfin.com/NC/Asheville/254-Flint-St-28801/home/105364569,CMLS,3169837,N,Y,35.6040298,-82.5623293
PAST SALE,January-17-2017,Single Family Residential,11 Hibriten Dr,Asheville,NC,28801,288000,3,1.0,Asheville,1471,11325,1952,449,196,,Sold,,,http://www.redfin.com/NC/Asheville/11-Hibriten-Dr-28801/home/106171533,CMLS,3185250,N,Y,35.608481,-82.5735781
