SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,March-31-2017,Single Family Residential,204 Swannanoa Ave #46,Asheville,NC,28806,165000,2,1.0,Asheville,696,6098,1911,376,237,,Sold,,,http://www.redfin.com/NC/Asheville/204-Swannanoa-Ave-28806/unit-46/home/113063373,CMLS,3249505,N,Y,35.5709241,-82.5766849
PAST SALE,September-29-2017,Single Family Residential,194 Joyner Ave #1,Asheville,NC,28806,294000,2,2.0,Asheville,1024,4791,2014,194,287,,Sold,,,http://www.redfin.com/NC/Asheville/194-Joyner-Ave-28806/unit-1/home/143813629,CMLS,3320330,N,Y,35.5674501,-82.5737357
PAST SALE,,Single Family Residential,34 Vandalia Ave,Asheville,NC,28806,81000,3,2.5,,1960,43560,1927,,41,,,,,http://www.redfin.com/NC/Asheville/34-Vandalia-Ave-28806/home/110896763,,,N,Y,35.5829887,-82.5797986
PAST SALE,June-16-2016,Single Family Residential,143 Logan Ave,Asheville,NC,28806,403000,5,2.0,Asheville,2310,13939,1927,664,174,,Sold,,,http://www.redfin.com/NC/Asheville/143-Logan-Ave-28806/home/105516683,CMLS,3176035,N,Y,35.582774,-82.5728706
PAST SALE,September-6-2016,Vacant Land,49 Tahkieostie,Asheville,NC,28806,82500,0,,Asheville,,7318,,582,,,Sold,,,http://www.redfin.com/NC/Asheville/49-Tahkieostie-Trl-28806/home/108563684,NCMMLS,3206315,N,Y,35.5698581,-82.5694555
PAST SALE,December-7-2016,Single Family Residential,85 Lanning Ave,Asheville,NC,28806,240000,2,1.0,Asheville,870,4356,1950,490,276,,Sold,,,http://www.redfin.com/NC/Asheville/85-Lanning-Ave-28806/home/109506103,CMLS,3229312,N,Y,35.5735549,-82.5721538
PAST SALE,February-17-2017,Single Family Residential,27 Oakley Pl,Asheville,NC,28806,220000,2,1.0,Asheville,856,4791,1904,418,257,,Sold,,,http://www.redfin.com/NC/Asheville/27-Oakley-Pl-28806/home/111296321,CMLS,3239238,N,Y,35.5792287,-82.5750832
PAST SALE,November-18-2015,Single Family Residential,152 BRADLEY St,Asheville,NC,28806,328500,3,2.5,Asheville,1460,5662,2015,875,225,,Sold,,,http://www.redfin.com/NC/Asheville/152-Bradley-St-28806/home/111341965,CMLS,NCM587663,N,Y,35.569002,-82.573705
PAST SALE,May-26-2015,Single Family Residential,31 Moore Ave,Asheville,NC,28806,220000,3,1.5,Asheville,1075,11761,1970,1051,205,,Sold,,,http://www.redfin.com/NC/Asheville/31-Moore-Ave-28806/home/102048547,CMLS,NCM580357,N,Y,35.568872,-82.5728279
PAST SALE,September-8-2015,Single Family Residential,78 Montana Ave,Asheville,NC,28806,374900,3,2.5,Asheville,1740,9147,2015,946,215,,Sold,,,http://www.redfin.com/NC/Asheville/78-Montana-Ave-28806/home/102047235,CMLS,NCM586181,N,Y,35.5748882,-82.5797968
PAST SALE,November-20-2015,Single Family Residential,206 State St,Asheville,NC,28806,218000,3,2.0,Asheville,1106,5662,2015,873,197,,Sold,,,http://www.redfin.com/NC/Asheville/206-State-St-28806/home/102030293,CMLS,NCM593268,N,Y,35.5728976,-82.5831403
